tid,item_1,item_2,item_3
701,Item_32022,Item_15523,Item_3058
702,Item_41859,Item_40588,Item_44402
703,Item_28930,Item_6425,Item_48566
704,Item_48616,Item_8481,Item_45145
705,Item_16608,Item_41395,Item_41299
706,Item_6659,Item_4501,Item_10589
707,Item_3566,Item_19021,Item_3064
708,Item_3703,Item_6628,Item_1506
709,Item_29012,Item_36744,Item_4252
710,Item_44109,Item_20467,Item_31545
711,Item_26106,Item_21999,Item_46940
712,Item_35228,Item_17304,Item_22369
713,Item_3412,Item_8486,Item_21036
714,Item_21096,Item_13035,Item_7677
715,Item_34455,Item_42103,Item_39975
716,Item_32292,Item_34302,Item_42821
717,Item_10327,Item_38251,Item_44076
718,Item_10831,Item_34446,Item_22621
719,Item_49244,Item_5577,Item_14751
720,Item_27715,Item_16961,Item_14492
721,Item_22263,Item_7757,Item_30517
722,Item_6754,Item_34678,Item_16372
723,Item_30470,Item_34129,Item_27978
724,Item_20452,Item_22342,Item_2573
725,Item_49803,Item_16533,Item_11119
726,Item_37144,Item_38548,Item_11854
727,Item_23193,Item_27290,Item_1858
728,Item_24960,Item_27025,Item_23627
729,Item_36071,Item_46490,Item_46398
730,Item_26432,Item_32102,Item_30100
731,Item_6000,Item_20495,Item_3593
732,Item_46085,Item_24079,Item_25732
733,Item_27869,Item_23416,Item_48407
734,Item_9045,Item_22528,Item_29448
735,Item_29354,Item_4760,Item_7203
736,Item_21597,Item_38463,Item_18324
737,Item_35473,Item_10775,Item_1608
738,Item_5278,Item_7714,Item_47054
739,Item_31332,Item_9762,Item_20085
740,Item_20613,Item_15403,Item_32077
741,Item_7652,Item_11534,Item_12500
742,Item_25010,Item_37805,Item_7820
743,Item_40351,Item_49941,Item_18000
744,Item_17490,Item_14345,Item_12522
745,Item_29122,Item_31939,Item_37540
746,Item_49512,Item_26339,Item_5468
747,Item_42998,Item_36086,Item_20099
748,Item_10193,Item_18957,Item_26428
749,Item_46934,Item_11243,Item_15160
750,Item_49280,Item_22449,Item_49253
751,Item_39922,Item_48028,Item_29091
752,Item_27365,Item_31845,Item_16042
753,Item_28786,Item_8720,Item_25275
754,Item_33928,Item_20416,Item_37459
755,Item_16534,Item_26378,Item_21203
756,Item_26620,Item_9436,Item_42527
757,Item_2817,Item_11394,Item_5241
758,Item_8843,Item_27698,Item_1058
759,Item_5601,Item_12763,Item_8850
760,Item_34362,Item_3248,Item_13752
761,Item_29086,Item_40259,Item_46155
762,Item_42438,Item_7770,Item_5131
763,Item_33744,Item_11444,Item_22234
764,Item_3590,Item_40138,Item_22594
765,Item_27408,Item_551,Item_6309
766,Item_16857,Item_45194,Item_27475
767,Item_40414,Item_44867,Item_10140
768,Item_36240,Item_9824,Item_29972
769,Item_27977,Item_24703,Item_43561
770,Item_38581,Item_23861,Item_17984
771,Item_5241,Item_36689,Item_2299
772,Item_17953,Item_922,Item_35570
773,Item_27185,Item_12384,Item_32200
774,Item_40526,Item_26102,Item_38831
775,Item_2293,Item_43237,Item_5140
776,Item_34743,Item_12279,Item_30170
777,Item_28759,Item_43237,Item_11180
778,Item_8834,Item_4161,Item_20696
779,Item_21800,Item_46284,Item_28370
780,Item_894,Item_26630,Item_46477
781,Item_25464,Item_47596,Item_25917
782,Item_48511,Item_35762,Item_38150
783,Item_11631,Item_9572,Item_48535
784,Item_42490,Item_3336,Item_3908
785,Item_46910,Item_24051,Item_30737
786,Item_28591,Item_7679,Item_25088
787,Item_3751,Item_35442,Item_35145
788,Item_42448,Item_26192,Item_23624
789,Item_15611,Item_27237,Item_46394
790,Item_1167,Item_36655,Item_18450
791,Item_18850,Item_36412,Item_10979
792,Item_26053,Item_36708,Item_47127
793,Item_32834,Item_47342,Item_42978
794,Item_42585,Item_12085,Item_39265
795,Item_46333,Item_6206,Item_23873
796,Item_49366,Item_34645,Item_32200
797,Item_22544,Item_4421,Item_33546
798,Item_3563,Item_16987,Item_15506
799,Item_7013,Item_37688,Item_37723
800,Item_16752,Item_1278,Item_42285
801,Item_15874,Item_1765,Item_42136
802,Item_12571,Item_32540,Item_47647
803,Item_34474,Item_17651,Item_44254
804,Item_7635,Item_13538,Item_7082
805,Item_2369,Item_27118,Item_6635
806,Item_10499,Item_6990,Item_22054
807,Item_26094,Item_13444,Item_27085
808,Item_34270,Item_30720,Item_1603
809,Item_32567,Item_37987,Item_16435
810,Item_12415,Item_689,Item_22613
811,Item_19704,Item_16186,Item_38239
812,Item_26523,Item_42344,Item_18892
813,Item_7247,Item_31622,Item_1092
814,Item_42714,Item_17241,Item_21065
815,Item_39141,Item_4858,Item_41700
816,Item_30069,Item_48995,Item_1114
817,Item_45193,Item_14241,Item_38484
818,Item_31617,Item_13476,Item_46459
819,Item_36855,Item_18323,Item_2118
820,Item_26808,Item_27349,Item_7338
821,Item_49382,Item_9504,Item_4594
822,Item_42133,Item_22625,Item_5146
823,Item_23990,Item_158,Item_7566
824,Item_932,Item_6547,Item_23743
825,Item_49268,Item_47270,Item_36299
826,Item_4536,Item_25203,Item_2293
827,Item_420,Item_36517,Item_46505
828,Item_48555,Item_48697,Item_12942
829,Item_8167,Item_36301,Item_42976
830,Item_20676,Item_13974,Item_42774
831,Item_26536,Item_16460,Item_45594
832,Item_35339,Item_15071,Item_9324
833,Item_28153,Item_19592,Item_20160
834,Item_34001,Item_9067,Item_23117
835,Item_25326,Item_18636,Item_13174
836,Item_35838,Item_17443,Item_15173
837,Item_18065,Item_32653,Item_5052
838,Item_10692,Item_13291,Item_28597
839,Item_37062,Item_17133,Item_21460
840,Item_27672,Item_24730,Item_6197
841,Item_37355,Item_17200,Item_33922
842,Item_46846,Item_45324,Item_40346
843,Item_7552,Item_35518,Item_20794
844,Item_17077,Item_49639,Item_24432
845,Item_5588,Item_41271,Item_25958
846,Item_30656,Item_8896,Item_22470
847,Item_46383,Item_30257,Item_3673
848,Item_47238,Item_1978,Item_5413
849,Item_13696,Item_41227,Item_16781
850,Item_13648,Item_13968,Item_9648
851,Item_49011,Item_20910,Item_19259
852,Item_4487,Item_16396,Item_16349
853,Item_11298,Item_10106,Item_14575
854,Item_46427,Item_17560,Item_49539
855,Item_26591,Item_46666,Item_39941
856,Item_38696,Item_3401,Item_38238
857,Item_8492,Item_23946,Item_44775
858,Item_35713,Item_38343,Item_40320
859,Item_24641,Item_46462,Item_3404
860,Item_22275,Item_38505,Item_49712
861,Item_6672,Item_32811,Item_13828
862,Item_38508,Item_36960,Item_39962
863,Item_17402,Item_42843,Item_25970
864,Item_48942,Item_13796,Item_20709
865,Item_23131,Item_22411,Item_32961
866,Item_21256,Item_42524,Item_19636
867,Item_9256,Item_13517,Item_43056
868,Item_21298,Item_37848,Item_16391
869,Item_20887,Item_23387,Item_2598
870,Item_2486,Item_25133,Item_7591
871,Item_27561,Item_30419,Item_28289
872,Item_41194,Item_48252,Item_12837
873,Item_380,Item_39236,Item_24842
874,Item_41906,Item_8301,Item_7106
875,Item_8499,Item_27917,Item_11337
876,Item_13173,Item_15827,Item_29207
877,Item_17663,Item_47002,Item_5760
878,Item_36051,Item_2943,Item_13012
879,Item_613,Item_40795,Item_9032
880,Item_12928,Item_14744,Item_25612
881,Item_5934,Item_18951,Item_19992
882,Item_12937,Item_9299,Item_44735
883,Item_29382,Item_6031,Item_16673
884,Item_23550,Item_22132,Item_7815
885,Item_38200,Item_36075,Item_49988
886,Item_43625,Item_12860,Item_24119
887,Item_44914,Item_4388,Item_46046
888,Item_47375,Item_46480,Item_32740
889,Item_16311,Item_34141,Item_17758
890,Item_20808,Item_9503,Item_15386
891,Item_42947,Item_12666,Item_23882
892,Item_1938,Item_29553,Item_3358
893,Item_29422,Item_5128,Item_16951
894,Item_4701,Item_39955,Item_47493
895,Item_24409,Item_43813,Item_20111
896,Item_16008,Item_46935,Item_18418
897,Item_14844,Item_41786,Item_23369
898,Item_12728,Item_18444,Item_27170
899,Item_9848,Item_34826,Item_9407
900,Item_16489,Item_19408,Item_31347
901,Item_26695,Item_34638,Item_49877
902,Item_29376,Item_14493,Item_18943
903,Item_14969,Item_26099,Item_6146
904,Item_17582,Item_39683,Item_2936
905,Item_49517,Item_34916,Item_26932
906,Item_22918,Item_4640,Item_943
907,Item_6329,Item_1508,Item_35215
908,Item_25383,Item_4049,Item_36172
909,Item_46330,Item_29908,Item_31447
910,Item_37728,Item_42123,Item_29542
911,Item_2244,Item_4952,Item_1822
912,Item_10814,Item_7788,Item_43018
913,Item_1027,Item_21011,Item_24418
914,Item_35227,Item_35189,Item_16951
915,Item_34582,Item_4680,Item_24742
916,Item_4164,Item_9990,Item_38209
917,Item_9704,Item_48603,Item_8248
918,Item_15382,Item_30525,Item_10733
919,Item_34705,Item_1977,Item_3642
920,Item_2159,Item_44952,Item_243
921,Item_47443,Item_49406,Item_15657
922,Item_12006,Item_23582,Item_24303
923,Item_4620,Item_39327,Item_16232
924,Item_21557,Item_29909,Item_14639
925,Item_49750,Item_41329,Item_30888
926,Item_152,Item_19234,Item_9036
927,Item_14374,Item_13736,Item_7394
928,Item_38203,Item_24815,Item_41226
929,Item_1630,Item_47648,Item_42132
930,Item_37292,Item_4014,Item_20163
931,Item_49301,Item_16571,Item_19869
932,Item_28683,Item_9906,Item_6657
933,Item_7759,Item_41606,Item_29022
934,Item_15351,Item_41337,Item_6930
935,Item_4793,Item_34488,Item_10526
936,Item_28388,Item_18478,Item_27780
937,Item_34875,Item_8516,Item_16242
938,Item_14403,Item_47418,Item_36393
939,Item_78,Item_3320,Item_49525
940,Item_3768,Item_4447,Item_41775
941,Item_44414,Item_2815,Item_27203
942,Item_23517,Item_11735,Item_27414
943,Item_44324,Item_14252,Item_39776
944,Item_49455,Item_25033,Item_44464
945,Item_41535,Item_47251,Item_28608
946,Item_44317,Item_4913,Item_23882
947,Item_38161,Item_34261,Item_45930
948,Item_20928,Item_18330,Item_3067
949,Item_21399,Item_23111,Item_13241
950,Item_38289,Item_15274,Item_12543
951,Item_7497,Item_2035,Item_40313
952,Item_30105,Item_6690,Item_28717
953,Item_42383,Item_4892,Item_48355
954,Item_28534,Item_431,Item_7530
955,Item_38112,Item_14774,Item_8864
956,Item_16775,Item_37404,Item_2244
957,Item_42466,Item_29607,Item_17163
958,Item_547,Item_28059,Item_17960
959,Item_49562,Item_48558,Item_9855
960,Item_9475,Item_6197,Item_25198
961,Item_30592,Item_29822,Item_11071
962,Item_37653,Item_44628,Item_23393
963,Item_10177,Item_26338,Item_12364
964,Item_14871,Item_16490,Item_43632
965,Item_34095,Item_26970,Item_45432
966,Item_9847,Item_20845,Item_26872
967,Item_19487,Item_5365,Item_17424
968,Item_26381,Item_6850,Item_3369
969,Item_4915,Item_6193,Item_38149
970,Item_4847,Item_41892,Item_38265
971,Item_36285,Item_5302,Item_46436
972,Item_31582,Item_42298,Item_34591
973,Item_2957,Item_41410,Item_44595
974,Item_29308,Item_23418,Item_16124
975,Item_2961,Item_9525,Item_47848
976,Item_33216,Item_20633,Item_21857
977,Item_49883,Item_24924,Item_19002
978,Item_26972,Item_10120,Item_34554
979,Item_28578,Item_2905,Item_41905
980,Item_20214,Item_42525,Item_29149
981,Item_32867,Item_17264,Item_31072
982,Item_32077,Item_14274,Item_39513
983,Item_47334,Item_1257,Item_26875
984,Item_5060,Item_5230,Item_13658
985,Item_43649,Item_48821,Item_27742
986,Item_19937,Item_29614,Item_4521
987,Item_36701,Item_750,Item_44972
988,Item_48040,Item_29569,Item_29672
989,Item_22313,Item_36356,Item_41866
990,Item_18498,Item_25988,Item_36165
991,Item_2519,Item_39139,Item_16519
992,Item_9651,Item_8031,Item_18670
993,Item_49285,Item_25258,Item_19085
994,Item_16916,Item_11293,Item_5288
995,Item_42770,Item_19167,Item_41820
996,Item_40134,Item_28674,Item_5542
997,Item_9359,Item_45062,Item_47954
998,Item_2548,Item_48320,Item_46166
999,Item_32438,Item_49574,Item_26107
1000,Item_37335,Item_10587,Item_40973
1001,Item_9894,Item_1694,Item_31366
1002,Item_24868,Item_47523,Item_41458
1003,Item_42255,Item_2667,Item_29945
1004,Item_46852,Item_2808,Item_26621
1005,Item_44026,Item_34131,Item_23130
1006,Item_12706,Item_5973,Item_4838
1007,Item_41832,Item_18010,Item_15857
1008,Item_45734,Item_11335,Item_27431
1009,Item_17574,Item_19919,Item_8161
1010,Item_31308,Item_38576,Item_18404
1011,Item_7550,Item_21712,Item_48135
1012,Item_41455,Item_47368,Item_45123
1013,Item_26911,Item_30823,Item_31007
1014,Item_825,Item_26330,Item_34524
1015,Item_29280,Item_45461,Item_8730
1016,Item_18864,Item_16493,Item_620
1017,Item_15813,Item_1,Item_25359
1018,Item_12492,Item_41519,Item_16986
1019,Item_18764,Item_44363,Item_2332
1020,Item_30781,Item_8647,Item_15984
1021,Item_12123,Item_27506,Item_27165
1022,Item_37916,Item_47501,Item_32186
1023,Item_34638,Item_49624,Item_27440
1024,Item_12769,Item_13119,Item_23186
1025,Item_30883,Item_40791,Item_30760
1026,Item_37336,Item_12407,Item_25829
1027,Item_23826,Item_19803,Item_16156
1028,Item_32750,Item_22929,Item_4998
1029,Item_18861,Item_32932,Item_791
1030,Item_37549,Item_41339,Item_23782
1031,Item_7926,Item_30996,Item_13080
1032,Item_6115,Item_46454,Item_42947
1033,Item_1301,Item_19041,Item_14350
1034,Item_9732,Item_3837,Item_36105
1035,Item_43353,Item_30099,Item_22263
1036,Item_10008,Item_22555,Item_8300
1037,Item_42733,Item_38383,Item_31863
1038,Item_43153,Item_32628,Item_6221
1039,Item_45666,Item_24802,Item_36652
1040,Item_20342,Item_47126,Item_46836
1041,Item_21814,Item_20560,Item_41826
1042,Item_37674,Item_22837,Item_35280
1043,Item_5092,Item_23105,Item_7208
1044,Item_39330,Item_33303,Item_11628
1045,Item_15133,Item_44332,Item_46060
1046,Item_15574,Item_38645,Item_24641
1047,Item_24713,Item_14988,Item_6761
1048,Item_43043,Item_27900,Item_41154
1049,Item_43873,Item_17550,Item_45469
1050,Item_11417,Item_29214,Item_46592
1051,Item_35707,Item_7462,Item_21125
1052,Item_2988,Item_17130,Item_14428
1053,Item_49668,Item_29439,Item_4122
1054,Item_44387,Item_27174,Item_31508
1055,Item_9245,Item_12078,Item_21430
1056,Item_41147,Item_10464,Item_12472
1057,Item_35658,Item_35831,Item_41308
1058,Item_14341,Item_43147,Item_28743
1059,Item_41424,Item_44080,Item_16968
1060,Item_33229,Item_250,Item_39936
1061,Item_8867,Item_3352,Item_49654
1062,Item_19675,Item_37229,Item_40695
1063,Item_10435,Item_45551,Item_46347
1064,Item_26867,Item_28273,Item_5298
1065,Item_15747,Item_34483,Item_42034
1066,Item_28275,Item_12300,Item_19704
1067,Item_28150,Item_40291,Item_19546
1068,Item_28742,Item_3506,Item_36955
1069,Item_28348,Item_15089,Item_30714
1070,Item_23595,Item_24892,Item_19932
1071,Item_11327,Item_6078,Item_25049
1072,Item_34734,Item_37283,Item_40891
1073,Item_40029,Item_32712,Item_29143
1074,Item_29135,Item_7675,Item_4319
1075,Item_18007,Item_36958,Item_39182
1076,Item_33569,Item_12757,Item_8540
1077,Item_19433,Item_8298,Item_47432
1078,Item_43786,Item_49348,Item_11757
1079,Item_8956,Item_8294,Item_40056
1080,Item_1608,Item_47186,Item_19666
1081,Item_33663,Item_42573,Item_34437
1082,Item_19393,Item_40615,Item_36527
1083,Item_23420,Item_1088,Item_25387
1084,Item_11497,Item_8520,Item_17619
1085,Item_48599,Item_3681,Item_40055
1086,Item_6975,Item_41364,Item_12484
1087,Item_48074,Item_16643,Item_11320
1088,Item_49542,Item_608,Item_20208
1089,Item_25614,Item_25844,Item_46131
1090,Item_20518,Item_17764,Item_33379
1091,Item_37041,Item_12718,Item_42147
1092,Item_6833,Item_19673,Item_7985
1093,Item_136,Item_35379,Item_44940
1094,Item_16705,Item_27752,Item_1696
1095,Item_23002,Item_39971,Item_29669
1096,Item_35335,Item_12845,Item_26481
1097,Item_49490,Item_4656,Item_15091
1098,Item_10657,Item_8749,Item_38241
1099,Item_8847,Item_39138,Item_23691
1100,Item_38540,Item_9333,Item_24852
1101,Item_47296,Item_11265,Item_1755
1102,Item_41868,Item_4040,Item_5418
1103,Item_20288,Item_39876,Item_45311
1104,Item_34921,Item_33708,Item_26283
1105,Item_21840,Item_32639,Item_37555
1106,Item_29374,Item_15789,Item_5026
1107,Item_25279,Item_29564,Item_47240
1108,Item_33766,Item_2774,Item_42057
1109,Item_8089,Item_14214,Item_14977
1110,Item_2444,Item_7710,Item_44370
1111,Item_30113,Item_32802,Item_17736
1112,Item_12988,Item_25702,Item_5075
1113,Item_5848,Item_39362,Item_23791
1114,Item_11027,Item_17571,Item_31889
1115,Item_38088,Item_34594,Item_11939
1116,Item_46748,Item_26958,Item_28919
1117,Item_41793,Item_35480,Item_26949
1118,Item_36991,Item_11196,Item_49423
1119,Item_4087,Item_26390,Item_28983
1120,Item_17664,Item_26699,Item_33975
1121,Item_16847,Item_482,Item_49911
1122,Item_29793,Item_3066,Item_22558
1123,Item_31997,Item_12239,Item_13875
1124,Item_39864,Item_36551,Item_9191
1125,Item_2249,Item_1094,Item_10052
1126,Item_1998,Item_34674,Item_20925
1127,Item_26069,Item_27934,Item_23808
1128,Item_21731,Item_12739,Item_29836
1129,Item_37651,Item_14391,Item_33746
1130,Item_2703,Item_43926,Item_47794
1131,Item_2844,Item_46440,Item_36953
1132,Item_11000,Item_40626,Item_41531
1133,Item_6469,Item_43024,Item_11098
1134,Item_23140,Item_10108,Item_41321
1135,Item_47663,Item_17659,Item_32158
1136,Item_18586,Item_13523,Item_26140
1137,Item_9508,Item_19037,Item_39347
1138,Item_37932,Item_21912,Item_12268
1139,Item_44299,Item_29391,Item_18530
1140,Item_3772,Item_3211,Item_38376
1141,Item_13863,Item_31148,Item_19012
1142,Item_40751,Item_16042,Item_20584
1143,Item_13683,Item_23177,Item_46977
1144,Item_9991,Item_37390,Item_21584
1145,Item_34205,Item_48998,Item_20721
1146,Item_5213,Item_15886,Item_26177
1147,Item_41744,Item_42135,Item_6193
1148,Item_14989,Item_46536,Item_27846
1149,Item_44527,Item_37505,Item_31073
1150,Item_21663,Item_1014,Item_12478
1151,Item_10840,Item_5971,Item_44039
1152,Item_26452,Item_20065,Item_16523
1153,Item_8094,Item_9737,Item_6244
1154,Item_27483,Item_16454,Item_15445
1155,Item_11091,Item_20470,Item_16548
1156,Item_19897,Item_47067,Item_5416
1157,Item_9682,Item_7328,Item_44184
1158,Item_30882,Item_30515,Item_32273
1159,Item_4422,Item_36656,Item_19598
1160,Item_31154,Item_10201,Item_43424
1161,Item_19198,Item_6219,Item_21874
1162,Item_49854,Item_7462,Item_21376
1163,Item_33343,Item_32439,Item_14965
1164,Item_2880,Item_46144,Item_20379
1165,Item_43616,Item_35220,Item_30631
1166,Item_7620,Item_33676,Item_26669
1167,Item_7750,Item_41117,Item_16512
1168,Item_1724,Item_43868,Item_42718
1169,Item_27733,Item_49969,Item_38906
1170,Item_33708,Item_8052,Item_6040
1171,Item_29489,Item_8464,Item_12768
1172,Item_29407,Item_18260,Item_23748
1173,Item_28866,Item_29715,Item_25719
1174,Item_28156,Item_35903,Item_44096
1175,Item_36890,Item_23590,Item_39355
1176,Item_12232,Item_4295,Item_45714
1177,Item_49331,Item_41669,Item_7786
1178,Item_8433,Item_40743,Item_49508
1179,Item_6268,Item_20914,Item_37218
1180,Item_39916,Item_47885,Item_1052
1181,Item_7679,Item_46501,Item_4687
1182,Item_7398,Item_23426,Item_45670
1183,Item_34425,Item_16819,Item_9823
1184,Item_591,Item_16254,Item_12398
1185,Item_7324,Item_39863,Item_32797
1186,Item_37161,Item_29609,Item_5038
1187,Item_16924,Item_27147,Item_46346
1188,Item_7945,Item_14173,Item_28693
1189,Item_9991,Item_12766,Item_23457
1190,Item_6409,Item_13064,Item_46530
1191,Item_20023,Item_9714,Item_40976
1192,Item_35499,Item_35807,Item_10898
1193,Item_41482,Item_30680,Item_8720
1194,Item_35905,Item_30313,Item_4976
1195,Item_24873,Item_12065,Item_37273
1196,Item_8017,Item_46579,Item_27444
1197,Item_39543,Item_30224,Item_46403
1198,Item_15477,Item_45691,Item_27448
1199,Item_41234,Item_2487,Item_23644
1200,Item_42718,Item_10504,Item_48963
1201,Item_32010,Item_30959,Item_41461
1202,Item_14039,Item_37284,Item_12243
1203,Item_19833,Item_32852,Item_38721
1204,Item_5538,Item_16590,Item_3976
1205,Item_14647,Item_12905,Item_15873
1206,Item_34910,Item_38103,Item_22441
1207,Item_35447,Item_43814,Item_38467
1208,Item_16309,Item_4578,Item_29114
1209,Item_19923,Item_19663,Item_17528
1210,Item_5636,Item_28537,Item_23712
1211,Item_19475,Item_7065,Item_20745
1212,Item_30121,Item_42983,Item_229
1213,Item_39495,Item_18899,Item_23456
1214,Item_11506,Item_19136,Item_12695
1215,Item_6444,Item_35879,Item_35305
1216,Item_250,Item_9216,Item_15082
1217,Item_44894,Item_18986,Item_11795
1218,Item_38235,Item_22370,Item_22249
1219,Item_8797,Item_10531,Item_48770
1220,Item_34034,Item_32126,Item_45934
1221,Item_24394,Item_44328,Item_10333
1222,Item_32422,Item_39142,Item_1279
1223,Item_23064,Item_43246,Item_24777
1224,Item_10779,Item_7583,Item_42189
1225,Item_40119,Item_11523,Item_29889
1226,Item_8229,Item_44141,Item_12224
1227,Item_3552,Item_45697,Item_22302
1228,Item_7147,Item_36582,Item_9097
1229,Item_813,Item_15835,Item_26561
1230,Item_36178,Item_26959,Item_40787
1231,Item_32891,Item_571,Item_45340
1232,Item_4372,Item_30547,Item_30441
1233,Item_11098,Item_11242,Item_11936
1234,Item_32965,Item_15126,Item_39046
1235,Item_15814,Item_46495,Item_26976
